"14:03:26","W7940835",0
"14:03:26","V4555419",0
"14:03:26","J5545772",5
"14:03:26","P6612303",6
"14:03:26","M5437261",7
"14:03:26","P5945873",0
"14:03:26","S1082436",6
"14:03:26","P6886212",0
"14:03:26","K2718151",7
"14:03:26","B8842528",7
"14:03:26","Q8760955",13
"14:03:26","D4707477",0
"14:03:26","U2465864",8
"14:03:26","T5990698",0
"14:03:26","E6700943",12
"14:03:26","J8470845",5
"14:03:26","N7271002",5
"14:03:26","E5786783",0
"14:03:26","B5338831",0
"14:03:26","K8869502",0
"14:03:26","N1876559",16
"14:03:26","I5221084",12
"14:03:26","K6447688",0
"14:03:26","P4699924",5
"14:03:26","V3210922",0
"14:03:26","J3683631",6
"14:03:26","T5529297",8
"14:03:26","N5025662",0
"14:03:26","B7650940",6
"14:03:26","L4408509",0
"14:03:26","F5117890",6
"14:03:26","O5616466",6
"14:03:26","O3819642",7
"14:03:26","B6772582",6
"14:03:26","X7088218",0
"14:03:26","J5240447",0
"14:03:26","V2408807",5
"14:03:26","K2392394",3
"14:03:26","J8385270",6
"14:03:26","B7166026",0
"14:03:26","U7596139",11
"14:03:26","D8362912",9
"14:03:26","K2091889",9
"14:03:26","U5218298",9
"14:03:26","M4484483",7
"14:03:26","X1531117",6
"14:03:26","R3904282",0
"14:03:26","D3067299",11
"14:03:26","H4421781",0
"14:03:26","M7420642",4
"14:03:26","O8991665",8
"14:03:26","V8865356",8
"14:03:26","O7357075",4
"14:03:26","N1533809",2
"14:03:26","L7806403",6
"14:03:26","Q6162954",0
"14:03:26","M8812377",0
"14:03:26","O2590715",0
"14:03:26","S6520650",4
"14:03:26","Q6707467",0
"14:03:26","B5631344",6
"14:03:26","T2094161",0
"14:03:26","S6498468",6
"14:03:26","N4826235",9
"14:03:26","P3449862",9
"14:03:26","C5212139",11
"14:03:26","J4416384",14
"14:03:26","I1991353",3
"14:03:26","I6664155",3
"14:03:26","S8159450",7
"14:03:26","U5049739",0
"14:03:26","C1473502",0
"14:03:26","I7623255",6
"14:03:26","A2382370",11
"14:03:26","D1982824",5
"14:03:26","Z8178555",0
"14:03:26","H5069652",7
"14:03:26","L2810179",0
"14:03:26","P1931023",0
"14:03:26","A4256176",0
"14:03:26","Z7921786",6
"14:03:26","M7259582",9
"14:03:26","M3451266",5
"14:03:26","P6634307",7
"14:03:26","X6285682",9
"14:03:26","Y6525066",12
"14:03:26","Q6717156",7
"14:03:26","L4062602",3
"14:03:26","A7833663",9
"14:03:26","T2290868",6
"14:03:26","W4166698",8
"14:03:26","Z5970229",4
"14:03:26","E2510068",5
"14:03:26","Z7033292",0
"14:03:26","H8461787",9
"14:03:26","Q3068173",9
"14:03:26","O7347885",0
"14:03:26","F7849493",12
"14:03:26","L1251069",2
"15:03:42","G5870748",9
"15:03:42","L4536690",13
"15:03:42","Y3060491",6
"15:03:42","K5659987",2
"15:03:42","Z7652271",8
"15:03:42","U4383524",6
"15:03:42","K6798975",0
"15:03:42","C1212188",0
"15:03:42","Y7307039",0
"15:03:42","W7940835",0
"15:03:42","V4555419",0
"15:03:42","J5545772",5
"15:03:42","P6612303",11
"15:03:42","M5437261",5
"15:03:42","N1024148",4
"15:03:42","P5945873",0
"15:03:42","S1082436",5
"15:03:42","P6886212",0
"15:03:42","K2718151",0
"15:03:42","B8842528",7
"15:03:42","Q8760955",9
"15:03:42","D4707477",0
"15:03:42","U2465864",5
"15:03:42","T5990698",0
"15:03:42","E6700943",7
"15:03:42","J8470845",0
"15:03:42","R5399824",2
"15:03:42","N7271002",0
"15:03:42","E5786783",0
"15:03:42","B5338831",0
"15:03:42","K8869502",0
"15:03:42","N1876559",0
"15:03:42","I5221084",0
"15:03:42","K6447688",0
"15:03:42","P4699924",5
"15:03:42","V3210922",0
"15:03:42","F3190586",8
"15:03:42","X5288148",7
"15:03:42","J3683631",6
"15:03:42","T5529297",0
"15:03:42","N5025662",0
"15:03:42","B7650940",5
"15:03:42","L4408509",0
"15:03:42","F5117890",7
"15:03:42","O5616466",0
"15:03:42","N5460541",10
"15:03:42","R5494940",11
"15:03:42","O3819642",11
"15:03:42","B6772582",16
"15:03:42","X7088218",0
"15:03:42","J5240447",0
"15:03:42","V2408807",10
"15:03:42","K2392394",11
"15:03:42","J8385270",0
"15:03:42","X3135980",3
"15:03:42","K6885436",3
"15:03:42","B7166026",0
"15:03:42","U7596139",13
"15:03:42","D8362912",10
"15:03:42","K2091889",7
"15:03:42","U5218298",11
"15:03:42","K4549307",4
"15:03:42","M4484483",6
"15:03:42","X1531117",0
"15:03:42","R3904282",0
"15:03:42","D3067299",7
"15:03:42","H4421781",0
"15:03:42","M7420642",7
"15:03:42","U6708070",4
"15:03:42","O8991665",12
"15:03:42","V8865356",0
"15:03:42","O7357075",10
"15:03:42","N1533809",9
"15:03:42","L7806403",3
"15:03:42","T8478486",3
"15:03:42","Q6162954",0
"15:03:42","M8812377",0
"15:03:42","O2590715",0
"15:03:42","S6520650",5
"15:03:42","Q6707467",0
"15:03:42","B5631344",0
"15:03:42","T2094161",0
"15:03:42","S6498468",0
"15:03:42","N4826235",0
"15:03:42","P3449862",11
"15:03:42","C5212139",0
"15:03:42","J4416384",8
"15:03:42","I1991353",6
"15:03:42","I6664155",7
"15:03:42","S8159450",6
"15:03:42","U5049739",0
"15:03:42","C1473502",0
"15:03:42","I7623255",0
"15:03:42","A2382370",12
"15:03:42","D1982824",10
"15:03:42","Z8178555",0
"15:03:42","H5069652",7
"15:03:42","W1650681",3
"15:03:42","P1931023",0
"15:03:42","L2810179",0
"15:03:42","A4256176",0
"15:03:42","Z7921786",7
"15:03:42","M7259582",7
"15:03:42","M3451266",10
"15:03:42","F4366743",7
"15:03:42","P6634307",6
"15:03:42","X6285682",9
"15:03:42","Q6717156",5
"15:03:42","Y6525066",0
"15:03:42","A7833663",6
"15:03:42","L4062602",0
"15:03:42","T2290868",9
"15:03:42","Q6260757",3
"15:03:42","Z5970229",4
"15:03:42","W4166698",10
"15:03:42","E2510068",2
"15:03:42","Z7033292",0
"15:03:42","H8461787",0
"15:03:42","Q3068173",0
"15:03:42","O7347885",0
"15:03:42","F7849493",12
"15:03:42","U3466270",3
"15:03:42","D4538959",6
"15:03:42","L1251069",8
"16:03:45","W7136673",15
"16:03:45","G5870748",7
"16:03:45","L4536690",9
"16:03:45","Y3060491",11
"16:03:45","K5659987",7
"16:03:45","Z7652271",9
"16:03:45","U4383524",7
"16:03:45","K6798975",0
"16:03:45","C1212188",0
"16:03:45","Y7307039",0
"16:03:45","W7940835",0
"16:03:45","V4555419",0
"16:03:45","F3120175",13
"16:03:45","D8743652",4
"16:03:45","J5545772",5
"16:03:45","P6612303",10
"16:03:45","M5437261",0
"16:03:45","L3427551",11
"16:03:45","N1024148",6
"16:03:45","P5945873",0
"16:03:45","S1082436",0
"16:03:45","F6878580",6
"16:03:45","P6886212",0
"16:03:45","K2718151",0
"16:03:45","G6852057",3
"16:03:45","B8842528",8
"16:03:45","O5018952",4
"16:03:45","Q8760955",0
"16:03:45","D4707477",0
"16:03:45","U2465864",0
"16:03:45","T5990698",0
"16:03:45","E6700943",8
"16:03:45","J8470845",0
"16:03:45","R5399824",12
"16:03:45","N7271002",0
"16:03:45","E5786783",0
"16:03:45","B5338831",0
"16:03:45","Q3412969",6
"16:03:45","K8869502",0
"16:03:45","N1876559",0
"16:03:45","I5221084",0
"16:03:45","K6447688",0
"16:03:45","X3853383",10
"16:03:45","P4699924",7
"16:03:45","V3210922",0
"16:03:45","F3190586",6
"16:03:45","X5288148",5
"16:03:45","J3683631",8
"16:03:45","T5529297",0
"16:03:45","N5025662",0
"16:03:45","B7650940",10
"16:03:45","L4408509",0
"16:03:45","N4873243",4
"16:03:45","F5117890",5
"16:03:45","O5616466",0
"16:03:45","N5460541",13
"16:03:45","R5494940",10
"16:03:45","O3819642",0
"16:03:45","B6772582",0
"16:03:45","X7088218",0
"16:03:45","J5240447",0
"16:03:45","V2408807",0
"16:03:45","K2392394",11
"16:03:45","J8385270",0
"16:03:45","B5047179",2
"16:03:45","G7583052",7
"16:03:45","X3135980",4
"16:03:45","K6885436",12
"16:03:45","B7166026",0
"16:03:45","U7596139",0
"16:03:45","D8362912",4
"16:03:45","K2091889",0
"16:03:45","U5218298",0
"16:03:45","K4549307",5
"16:03:45","M4484483",0
"16:03:45","X1531117",0
"16:03:45","R3904282",0
"16:03:45","D3067299",4
"16:03:45","H4421781",0
"16:03:45","U6520419",2
"16:03:45","L1714109",12
"16:03:45","Z2191812",16
"16:03:45","M7420642",6
"16:03:45","U6708070",16
"16:03:45","O8991665",0
"16:03:45","H8280488",8
"16:03:45","V8865356",0
"16:03:45","O7357075",7
"16:03:45","N1533809",6
"16:03:45","L7806403",0
"16:03:45","T8478486",7
"16:03:45","Q6162954",0
"16:03:45","M8812377",0
"16:03:45","O2590715",0
"16:03:45","O6801689",5
"16:03:45","S6520650",6
"16:03:45","Q6707467",0
"16:03:45","N4826235",0
"16:03:45","S6498468",0
"16:03:45","T2094161",0
"16:03:45","B5631344",0
"16:03:45","W1827889",7
"16:03:45","L6979205",3
"16:03:45","N1251591",6
"16:03:45","P3449862",0
"16:03:45","C5212139",0
"16:03:45","E6126314",15
"16:03:45","J4416384",0
"16:03:45","I1991353",5
"16:03:45","I6664155",7
"16:03:45","S8159450",8
"16:03:45","U5049739",0
"16:03:45","C1473502",0
"16:03:45","I7623255",0
"16:03:45","A2382370",7
"16:03:45","Z8178555",0
"16:03:45","D1982824",10
"16:03:45","H5069652",11
"16:03:45","W1650681",7
"16:03:45","Y3849690",7
"16:03:45","P1931023",0
"16:03:45","L2810179",0
"16:03:45","A4256176",0
"16:03:45","J6107962",14
"16:03:45","Z7921786",6
"16:03:45","M7259582",9
"16:03:45","M3451266",6
"16:03:45","F4366743",12
"16:03:45","P6634307",0
"16:03:45","X6285682",0
"16:03:45","Q6717156",6
"16:03:45","Y6525066",0
"16:03:45","A7833663",0
"16:03:45","L4062602",0
"16:03:45","E7697051",2
"16:03:45","T2290868",11
"16:03:45","Q6260757",7
"16:03:45","Z5970229",4
"16:03:45","W4166698",0
"16:03:45","E2510068",0
"16:03:45","Z7033292",0
"16:03:45","H8461787",0
"16:03:45","W4506693",14
"16:03:45","U2173586",6
"16:03:45","Q3068173",0
"16:03:45","O7347885",0
"16:03:45","F7849493",0
"16:03:45","U3466270",8
"16:03:45","D4538959",10
"16:03:45","L1251069",9
"17:03:46","W7136673",14
"17:03:46","G5870748",9
"17:03:46","L4536690",0
"17:03:46","Y3060491",7
"17:03:46","K5659987",7
"17:03:46","Z7652271",5
"17:03:46","U4383524",4
"17:03:46","K6798975",0
"17:03:46","C1212188",0
"17:03:46","T7993031",10
"17:03:46","Y7307039",0
"17:03:46","P4663293",4
"17:03:46","W7940835",0
"17:03:46","V4555419",0
"17:03:46","F3120175",16
"17:03:46","D8743652",13
"17:03:46","J5545772",6
"17:03:46","P6612303",0
"17:03:46","M5437261",0
"17:03:46","L3427551",9
"17:03:46","N1024148",8
"17:03:46","U6989471",2
"17:03:46","P5945873",0
"17:03:46","X3710696",8
"17:03:46","S1082436",0
"17:03:46","F6878580",12
"17:03:46","P6886212",0
"17:03:46","K2718151",0
"17:03:46","G6852057",17
"17:03:46","B8842528",0
"17:03:46","O5018952",13
"17:03:46","Q8760955",0
"17:03:46","D4707477",0
"17:03:46","U2465864",0
"17:03:46","T5990698",0
"17:03:46","E6700943",0
"17:03:46","J8470845",0
"17:03:46","R5399824",10
"17:03:46","V7237891",9
"17:03:46","N7271002",0
"17:03:46","E5786783",0
"17:03:46","H7423385",10
"17:03:46","R8892092",7
"17:03:46","B5338831",0
"17:03:46","Q3412969",9
"17:03:46","K8869502",0
"17:03:46","N1876559",0
"17:03:46","I5221084",0
"17:03:46","K6447688",0
"17:03:46","X3853383",11
"17:03:46","P4699924",0
"17:03:46","V3210922",0
"17:03:46","F3190586",6
"17:03:46","X5288148",7
"17:03:46","J3683631",10
"17:03:46","T5529297",0
"17:03:46","L1885539",7
"17:03:46","N5025662",0
"17:03:46","B7650940",4
"17:03:46","L4408509",0
"17:03:46","O6667569",10
"17:03:46","N4873243",9
"17:03:46","F5117890",0
"17:03:46","O5616466",0
"17:03:46","N5460541",0
"17:03:46","R5494940",10
"17:03:46","O3819642",0
"17:03:46","V1502844",4
"17:03:46","B6772582",0
"17:03:46","X7088218",0
"17:03:46","J5240447",0
"17:03:46","V2408807",0
"17:03:46","K2392394",8
"17:03:46","J8385270",0
"17:03:46","B5047179",11
"17:03:46","G7583052",10
"17:03:46","X3135980",6
"17:03:46","K6885436",6
"17:03:46","B7166026",0
"17:03:46","U7596139",0
"17:03:46","C6784419",14
"17:03:46","D8362912",0
"17:03:46","D5006771",6
"17:03:46","K2091889",0
"17:03:46","U5218298",0
"17:03:46","K4549307",6
"17:03:46","M4484483",0
"17:03:46","X1531117",0
"17:03:46","R3904282",0
"17:03:46","Y3126041",7
"17:03:46","D3067299",0
"17:03:46","H4421781",0
"17:03:46","U6520419",11
"17:03:46","L1714109",8
"17:03:46","M3404707",8
"17:03:46","Z2191812",12
"17:03:46","M7420642",5
"17:03:46","U6708070",0
"17:03:46","Q2130943",14
"17:03:46","O8991665",0
"17:03:46","H8280488",9
"17:03:46","V8865356",0
"17:03:46","O7357075",10
"17:03:46","L7806403",0
"17:03:46","N1533809",6
"17:03:46","T8478486",7
"17:03:46","Q6162954",0
"17:03:46","S1562658",5
"17:03:46","O2590715",0
"17:03:46","M8812377",0
"17:03:46","O6801689",14
"17:03:46","Q6707467",0
"17:03:46","S6520650",7
"17:03:46","N4826235",0
"17:03:46","S6498468",0
"17:03:46","T2094161",0
"17:03:46","B5631344",0
"17:03:46","F4015083",8
"17:03:46","W1827889",11
"17:03:46","L6979205",8
"17:03:46","N1251591",13
"17:03:46","P3449862",0
"17:03:46","C5212139",0
"17:03:46","E6126314",11
"17:03:46","J4416384",0
"17:03:46","I1991353",7
"17:03:46","I6664155",9
"17:03:46","S8159450",5
"17:03:46","U5049739",0
"17:03:46","O8792732",11
"17:03:46","C1473502",0
"17:03:46","R7551262",7
"17:03:46","I7623255",0
"17:03:46","A2382370",0
"17:03:46","Z8178555",0
"17:03:46","D1982824",5
"17:03:46","H5069652",10
"17:03:46","W1650681",8
"17:03:46","B7949057",5
"17:03:46","Y3849690",19
"17:03:46","M5704612",10
"17:03:46","P1931023",0
"17:03:46","L2810179",0
"17:03:46","A4256176",0
"17:03:46","J6107962",15
"17:03:46","Z7921786",4
"17:03:46","M7259582",0
"17:03:46","M3451266",0
"17:03:46","F4366743",10
"17:03:46","P6634307",0
"17:03:46","X6285682",0
"17:03:46","Q6717156",0
"17:03:46","Y6525066",0
"17:03:46","A7833663",0
"17:03:46","L4062602",0
"17:03:46","E7697051",14
"17:03:46","L4367763",7
"17:03:46","T2290868",7
"17:03:46","Q6260757",8
"17:03:46","J2962066",9
"17:03:46","Z5970229",0
"17:03:46","W4166698",0
"17:03:46","E2510068",0
"17:03:46","Z7033292",0
"17:03:46","H8461787",0
"17:03:46","O7600148",9
"17:03:46","R3477142",8
"17:03:46","W4506693",17
"17:03:46","U2173586",13
"17:03:46","Q3068173",0
"17:03:46","O7347885",0
"17:03:46","F7849493",0
"17:03:46","U3466270",5
"17:03:46","D4538959",12
"17:03:46","L1251069",11
"18:03:50","O7357075",0
"18:03:50","R3477142",16
"18:03:50","K2718151",0
"18:03:50","D4538959",6
"18:03:50","V1502844",15
"18:03:50","X5288148",8
"18:03:50","M3404707",10
"18:03:50","N5025662",0
"18:03:50","Z7652271",3
"18:03:50","Y3060491",0
"18:03:50","X1531117",0
"18:03:50","Y3849690",11
"18:03:50","C1212188",0
"18:03:50","C6208525",4
"18:03:50","O8792732",16
"18:03:50","O6801689",14
"18:03:50","L4367763",9
"18:03:50","Y7307039",0
"18:03:50","U3466270",5
"18:03:50","Q6162954",0
"18:03:50","A2382370",0
"18:03:50","O2590715",0
"18:03:50","H7423385",12
"18:03:50","P6612303",0
"18:03:50","M3451266",0
"18:03:50","I5221084",0
"18:03:50","D4707477",0
"18:03:50","D4834572",6
"18:03:50","J8470845",0
"18:03:50","J6107962",0
"18:03:50","B5631344",0
"18:03:50","T5529297",0
"18:03:50","A4256176",0
"18:03:50","P3449862",0
"18:03:50","L2810179",0
"18:03:50","N1876559",0
"18:03:50","Z2688209",10
"18:03:50","J3683631",7
"18:03:50","B7949057",13
"18:03:50","W7136673",0
"18:03:50","M7420642",0
"18:03:50","J5545772",5
"18:03:50","K2091889",0
"18:03:50","X7088218",0
"18:03:50","Q6260757",10
"18:03:50","S8159450",0
"18:03:50","R3904282",0
"18:03:50","W4506693",0
"18:03:50","Q8760955",0
"18:03:50","C6784419",16
"18:03:50","R7551262",7
"18:03:50","I6664155",3
"18:03:50","U6989471",12
"18:03:50","C1473502",0
"18:03:50","F5117890",0
"18:03:50","K8869502",0
"18:03:50","O7600148",10
"18:03:50","X3135980",4
"18:03:50","U6520419",11
"18:03:50","Z2191812",0
"18:03:50","Q2130943",13
"18:03:50","P4699924",0
"18:03:50","R5494940",5
"18:03:50","P5945873",0
"18:03:50","K6885436",5
"18:03:50","V7237891",17
"18:03:50","O7347885",0
"18:03:50","Z7415174",8
"18:03:50","H8280488",7
"18:03:50","G7583052",9
"18:03:50","K6447688",0
"18:03:50","V2408807",0
"18:03:50","O5018952",1
"18:03:50","K4549307",5
"18:03:50","O6667569",13
"18:03:50","H5069652",0
"18:03:50","B7650940",0
"18:03:50","F6878580",0
"18:03:50","H3545106",3
"18:03:50","D8743652",17
"18:03:50","E7697051",9
"18:03:50","U5049739",0
"18:03:50","S1082436",0
"18:03:50","F8264170",3
"18:03:50","V8865356",0
"18:03:50","B7166026",0
"18:03:50","J8385270",0
"18:03:50","F4015083",9
"18:03:50","M4484483",0
"18:03:50","L4408509",0
"18:03:50","M8812377",0
"18:03:50","X8135561",4
"18:03:50","J2962066",10
"18:03:50","N1024148",6
"18:03:50","N1251591",0
"18:03:50","D3067299",0
"18:03:50","Z8025306",4
"18:03:50","B7981639",12
"18:03:50","H3669397",8
"18:03:50","S1582524",4
"18:03:50","L3427551",0
"18:03:50","U7596139",0
"18:03:50","F3120175",0
"18:03:50","Z5970229",0
"18:03:50","N5460541",0
"18:03:50","B8842528",0
"18:03:50","E5786783",0
"18:03:50","W7940835",0
"18:03:50","J4416384",0
"18:03:50","K2392394",0
"18:03:50","N4873243",6
"18:03:50","U4383524",8
"18:03:50","L6979205",6
"18:03:50","B7536654",8
"18:03:50","Y6525066",0
"18:03:50","L1251069",0
"18:03:50","Q2903640",4
"18:03:50","K6798975",0
"18:03:50","D8362912",0
"18:03:50","Y6059623",8
"18:03:50","X3853383",0
"18:03:50","T7993031",10
"18:03:50","T8478486",11
"18:03:50","E2510068",0
"18:03:50","T2290868",0
"18:03:50","V3210922",0
"18:03:50","G6852057",0
"18:03:50","D1982824",0
"18:03:50","W4166698",0
"18:03:50","Q3068173",0
"18:03:50","X3710696",13
"18:03:50","S1562658",12
"18:03:50","P3676155",4
"18:03:50","P1931023",0
"18:03:50","M5704612",12
"18:03:50","M7259582",0
"18:03:50","K8997400",7
"18:03:50","K5659987",0
"18:03:50","N4826235",0
"18:03:50","T5990698",0
"18:03:50","C5212139",0
"18:03:50","Z7921786",0
"18:03:50","B6772582",0
"18:03:50","Q6717156",0
"18:03:50","T2094161",0
"18:03:50","U6708070",0
"18:03:50","G5870748",0
"18:03:50","D5006771",7
"18:03:50","F3095736",3
"18:03:50","F7849493",0
"18:03:50","L4536690",0
"18:03:50","Q2526313",5
"18:03:50","J5240447",0
"18:03:50","L1885539",11
"18:03:50","A7833663",0
"18:03:50","H8461787",0
"18:03:50","W1650681",11
"18:03:50","U8432174",8
"18:03:50","Q3412969",6
"18:03:50","W1827889",11
"18:03:50","U5218298",0
"18:03:50","Z7033292",0
"18:03:50","L7806403",0
"18:03:50","L4062602",0
"18:03:50","P6886212",0
"18:03:50","Q6707467",0
"18:03:50","N1533809",0
"18:03:50","R8892092",15
"18:03:50","U2465864",0
"18:03:50","X6285682",0
"18:03:50","P4663293",16
"18:03:50","V4555419",0
"18:03:50","F1817307",11
"18:03:50","E6700943",0
"18:03:50","E6126314",0
"18:03:50","I1991353",0
"18:03:50","U2173586",14
"18:03:50","B5047179",10
"18:03:50","S6498468",0
"18:03:50","Q1688123",14
"18:03:50","F3190586",6
"18:03:50","H1063388",8
"18:03:50","O3819642",0
"18:03:50","B5338831",0
"18:03:50","P5509426",12
"18:03:50","H4421781",0
"18:03:50","F4366743",0
"18:03:50","I4562929",5
"18:03:50","N7271002",0
"18:03:50","L1714109",12
"18:03:50","Y3126041",9
"18:03:50","M5437261",0
"18:03:50","P6634307",0
"18:03:50","R5399824",11
"18:03:50","O5616466",0
"18:03:50","O5545878",8
"18:03:50","Z8178555",0
"18:03:50","O8991665",0
"18:03:50","I7623255",0
"18:03:50","S6520650",0
"19:04:00","O7357075",0
"19:04:00","R3477142",8
"19:04:00","K2718151",0
"19:04:00","D4538959",0
"19:04:00","V1502844",0
"19:04:00","X5288148",0
"19:04:00","M3404707",9
"19:04:00","N5025662",0
"19:04:00","Z7652271",6
"19:04:00","Y3060491",0
"19:04:00","X1531117",0
"19:04:00","Y3849690",0
"19:04:00","C1212188",0
"19:04:00","C6208525",9
"19:04:00","O8792732",0
"19:04:00","O6801689",0
"19:04:00","L4367763",4
"19:04:00","Y7307039",0
"19:04:00","U3466270",4
"19:04:00","Q6162954",0
"19:04:00","A2382370",0
"19:04:00","O2590715",0
"19:04:00","H7423385",10
"19:04:00","P6612303",0
"19:04:00","M3451266",0
"19:04:00","I5221084",0
"19:04:00","D4707477",0
