09:41:54.866,22a23,M8812377,22,23
09:42:24.894,0a21,O2590715,0,21
09:42:35.435,0a22,B7166026,0,22
09:42:39.913,0a11,K8869502,0,11
09:42:46.986,0a7,O7347885,7,0
09:42:48.579,0a11,K8869502,11,0
09:43:05.27,0a19,L4062602,0,19
09:43:21.634,16a17,H4421781,17,16
09:43:27.353,0a7,U5049739,0,7
09:43:39.131,0a3,T2094161,0,3
09:43:40.884,4a5,N7271002,4,5
09:43:43.932,22a23,B7166026,22,23
09:43:52.41,22a23,M8812377,23,22
09:43:59.065,0a16,K6798975,0,16
09:44:05.651,0a3,T2094161,3,0
09:44:11.844,0a3,T2094161,0,3
09:44:21.739,0a6,K8869502,0,6
09:44:58.916,0a11,X1531117,0,11
09:45:35.9,13a25,L4408509,25,13
09:45:49.357,0a5,N7271002,5,0
09:46:09.592,0a20,Q6707467,0,20
09:46:24.075,15a16,H4421781,16,15
09:46:56.963,3a4,T2094161,3,4
09:46:57.724,0a15,H4421781,15,0
09:47:03.905,6a7,K8869502,6,7
09:47:15.683,20a21,O2590715,21,20
09:47:16.905,13a14,L4408509,13,14
09:47:36.333,0a22,H4421781,0,22
09:47:43.535,0a24,S6498468,0,24
09:47:56.161,0a7,K8869502,7,0
09:47:59.065,0a14,K8869502,0,14
09:48:13.538,19a20,O2590715,20,19
09:48:30.711,21a22,H4421781,22,21
09:48:37.214,3a4,T2094161,4,3
09:48:48.693,0a6,B5631344,0,6
09:48:52.992,22a23,M8812377,22,23
09:49:00.27,0a20,Q6707467,20,0
09:49:03.379,24a25,S6498468,24,25
09:49:10.636,0a14,E5786783,0,14
09:49:18.638,0a5,O7347885,0,5
09:49:24.247,24a25,S6498468,25,24
09:49:49.387,0a7,Q6707467,0,7
09:49:57.659,16a17,K6798975,16,17
09:50:08.297,23a24,M8812377,23,24
09:50:30.805,23a24,B7166026,23,24
09:50:31.664,0a24,B7166026,24,0
09:50:33.231,17a26,K6798975,17,26
09:50:41.754,23a24,M8812377,24,23
09:50:52.145,19a20,O2590715,19,20
09:51:15.227,0a5,O7347885,5,0
09:51:16.009,0a20,B7166026,0,20
09:51:41.247,7a8,Q6707467,7,8
09:51:48.739,0a20,B7166026,20,0
09:51:59.604,7a8,Q6707467,8,7
09:52:13.567,0a3,N7271002,0,3
09:52:16.445,22a23,M8812377,23,22
09:52:27.519,23a24,S6498468,24,23
09:53:01.245,14a15,E5786783,14,15
09:53:09.06,20a21,O2590715,20,21
09:53:33.81,22a23,S6498468,23,22
09:53:37.544,5a6,B5631344,6,5
09:53:53.885,21a22,S6498468,22,21
09:54:02.59,13a14,L4408509,14,13
09:54:04.698,0a1,B7166026,0,1
09:54:22.275,21a22,M8812377,22,21
09:54:38.949,0a13,L4408509,13,0
09:54:52.411,20a21,S6498468,21,20
09:54:55.249,0a7,U5049739,7,0
09:54:55.504,0a23,K6447688,0,23
09:55:18.846,13a14,K8869502,14,13
09:55:24.061,0a23,K6447688,23,0
09:55:33.276,0a21,M8812377,21,0
09:55:50.662,0a3,T2094161,3,0
09:55:54.227,0a21,H4421781,21,0
09:56:00.951,0a3,T2094161,0,3
09:56:11.241,0a10,M8812377,0,10
09:56:21.314,0a5,O7347885,0,5
09:56:23.787,15a16,E5786783,15,16
09:56:46.231,1a2,B7166026,1,2
09:56:49.151,20a21,O2590715,21,20
09:56:51.886,0a12,U5049739,0,12
09:57:04.145,11a12,U5049739,12,11
09:57:22.999,0a3,T2094161,3,0
09:57:26.073,13a25,K8869502,13,25
09:57:32.118,0a25,L4408509,0,25
09:57:39.93,6a7,Q6707467,7,6
09:57:40.112,10a11,M8812377,10,11
09:57:45.723,1a2,B7166026,2,1
09:57:46.662,0a5,O7347885,5,0
09:57:48.076,11a12,U5049739,11,12
09:57:51.667,24a25,K8869502,25,24
09:57:58.258,0a6,Q6707467,6,0
09:58:04.546,23a24,K8869502,24,23
09:58:21.352,0a5,B5631344,5,0
09:58:26.979,20a21,S6498468,20,21
09:58:34.925,23a24,K8869502,23,24
09:58:40.672,0a18,K6447688,0,18
09:58:53.786,0a16,V4555419,0,16
09:58:58.014,0a17,H4421781,0,17
09:59:00.832,0a6,O5616466,0,6
09:59:02.573,3a4,N7271002,3,4
09:59:06.004,20a21,O2590715,20,21
09:59:06.652,17a26,H4421781,17,26
09:59:10.277,15a16,V4555419,16,15
09:59:12.712,0a1,P6886212,0,1
09:59:13.448,23a24,K8869502,24,23
09:59:21.425,22a23,K8869502,23,22
09:59:29.561,14a15,V4555419,15,14
09:59:30.091,11a12,M8812377,11,12
09:59:55.026,3a4,N7271002,4,3
09:59:55.042,0a21,S6498468,21,0
09:59:55.128,17a26,H4421781,26,17
09:59:56.017,0a13,O7347885,0,13
09:59:57.205,0a9,S6498468,0,9
09:59:59.538,0a21,T2094161,0,21
10:00:02.207,0a22,K8869502,22,0
10:00:10.189,0a2,C1473502,0,2
10:00:35.947,18a19,K6447688,18,19
10:00:38.013,0a6,O5616466,6,0
10:00:44.689,13a14,O7347885,13,14
10:00:56.989,20a21,O2590715,21,20
10:01:08.908,0a14,O7347885,14,0
10:01:19.32,0a24,B5631344,0,24
10:01:30.636,11a12,X1531117,11,12
10:01:35.865,0a25,L4408509,25,0
10:01:50.991,0a12,M8812377,12,0
10:02:08.578,14a15,V4555419,14,15
10:02:13.657,2a3,N7271002,3,2
10:02:19.577,0a24,M8812377,0,24
10:02:26.948,0a11,K8869502,0,11
10:02:29.762,15a16,E5786783,16,15
10:02:40.917,0a15,V4555419,15,0
10:02:42.072,0a18,O5616466,0,18
10:02:43.216,0a19,K6447688,19,0
10:02:51.957,23a24,M8812377,24,23
10:03:11.938,0a15,K6447688,0,15
10:03:35.958,17a26,K6798975,26,17
10:03:43.918,1a12,B7166026,1,12
10:03:46.723,18a19,O5616466,18,19
10:03:51.608,0a12,U5049739,12,0
10:04:13.542,22a23,M8812377,23,22
10:04:34.457,0a21,V3210922,0,21
10:04:38.599,0a9,M4484483,0,9
10:04:45.514,0a4,Q6707467,0,4
10:04:45.635,21a22,M8812377,22,21
10:04:55.401,2a3,C1473502,2,3
10:05:06.678,0a8,L4408509,0,8
10:05:34.504,0a4,V4555419,0,4
10:05:36.735,0a17,H4421781,17,0
10:05:41.362,0a21,M8812377,21,0
10:05:43.243,0a15,K6447688,15,0
10:05:57.577,3a4,Q6707467,4,3
10:06:01.448,10a11,K8869502,11,10
10:06:11.595,3a4,V4555419,4,3
10:06:11.657,0a24,B5631344,24,0
10:06:15.216,0a9,M4484483,9,0
10:06:22.506,21a22,T2094161,21,22
10:06:25.479,19a20,O2590715,20,19
10:06:36.184,19a20,O2590715,19,20
10:06:44.308,9a10,K8869502,10,9
10:07:00.214,0a17,M8812377,0,17
10:07:00.704,9a10,K8869502,9,10
10:07:07.754,17a18,M8812377,17,18
10:07:15.793,0a23,B5631344,0,23
10:07:18.151,18a19,M8812377,18,19
10:07:27.19,0a18,Q6162954,0,18
10:07:43.338,19a20,O2590715,20,19
10:07:46.522,0a25,M4484483,0,25
10:07:51.552,13a25,M4484483,25,13
10:07:59.641,14a15,E5786783,15,14
10:08:09.127,21a22,T2094161,22,21
10:08:11.247,10a11,K8869502,10,11
10:08:24.141,0a1,P6886212,1,0
10:08:29.425,0a9,S6498468,9,0
10:08:37.915,3a4,Q6707467,3,4
10:09:01.956,0a1,O7347885,0,1
10:09:07.093,0a12,B7166026,12,0
10:09:10.293,1a2,O7347885,1,2
10:09:25.777,0a8,L4408509,8,0
10:09:42.096,11a12,K8869502,11,12
10:09:43.481,0a4,Q6707467,4,0
10:09:56.173,20a21,V3210922,21,20
10:09:57.717,0a25,Q6707467,0,25
10:10:07.196,0a3,V4555419,3,0
10:10:08.732,0a21,T2094161,21,0
10:10:09.052,11a12,K8869502,12,11
10:10:11.686,0a18,Q6162954,18,0
10:10:19.231,0a20,P6886212,0,20
10:10:32.604,0a23,K6447688,0,23
10:10:37.615,0a22,T2094161,0,22
10:10:49.239,0a20,P6886212,20,0
10:10:55.209,18a19,M8812377,19,18
10:11:08.07,0a7,S6498468,0,7
10:11:32.849,0a13,M4484483,13,0
10:11:34.245,0a18,V4555419,0,18
10:11:43.361,23a24,K6447688,23,24
10:11:53.751,0a15,B7166026,0,15
10:11:53.856,0a18,J8470845,0,18
10:11:57.157,18a19,O5616466,19,18
10:12:10.018,0a22,T2094161,22,0
10:12:16.728,0a14,P6886212,0,14
10:12:17.822,10a11,K8869502,11,10
10:12:21.843,0a19,H4421781,0,19
10:12:42.955,0a14,E5786783,14,0
10:12:45.502,10a11,K8869502,10,11
10:12:47.464,18a19,V4555419,18,19
10:12:52.93,2a3,C1473502,3,2
10:13:09.543,15a16,B7166026,15,16
10:13:10.888,0a14,E5786783,0,14
10:13:13.126,0a8,T2094161,0,8
10:13:15.208,11a12,K8869502,11,12
10:13:16.546,0a12,K8869502,12,0
10:13:28.66,18a19,V4555419,19,18
10:13:44.765,23a24,B5631344,23,24
10:13:50.121,17a18,V4555419,18,17
10:13:51.164,0a20,K8869502,0,20
10:13:55.754,0a19,H4421781,19,0
10:14:01.019,0a19,O2590715,19,0
10:14:03.295,0a17,Q6162954,0,17
10:14:05.328,0a17,V4555419,17,0
10:14:05.33,14a15,E5786783,14,15
10:14:23.311,17a18,O5616466,18,17
10:14:35.443,1a2,N7271002,2,1
10:14:35.502,20a21,K8869502,20,21
10:14:36.799,23a24,K6447688,24,23
10:14:40.563,0a24,B5631344,24,0
10:14:49.945,0a17,O5616466,17,0
10:14:59.637,0a18,M8812377,18,0
10:15:00.571,0a14,P6886212,14,0
10:15:00.827,0a2,O7347885,2,0
10:15:22.072,0a19,P6886212,0,19
10:15:30.7,0a17,B5631344,0,17
10:15:36.703,20a21,K8869502,21,20
10:15:48.144,19a20,K8869502,20,19
10:15:52.751,17a18,Q6162954,17,18
10:15:59.339,0a20,V3210922,20,0
10:16:05.068,0a19,K8869502,19,0
10:16:05.229,8a9,T2094161,8,9
10:16:06.671,0a1,L4408509,0,1
10:16:08.783,0a18,J8470845,18,0
10:16:10.565,19a20,L4062602,19,20
10:16:21.066,18a19,Q6162954,18,19
10:16:21.925,1a12,L4408509,1,12
10:16:23.193,1a12,L4408509,12,1
10:16:42.072,0a14,J8470845,0,14
10:16:42.654,22a23,K6447688,23,22
10:16:42.831,18a19,P6886212,19,18
10:16:52.119,0a9,U5049739,0,9
10:17:13.155,9a10,U5049739,9,10
10:17:19.562,0a12,V3210922,0,12
10:17:26.531,0a9,O2590715,0,9
10:17:29.231,0a22,K6447688,22,0
10:17:36.629,0a23,M8812377,0,23
10:17:39.605,8a9,T2094161,9,8
10:17:42.343,11a12,V3210922,12,11
10:17:46.635,0a23,M8812377,23,0
10:17:54.41,1a2,C1473502,2,1
10:18:03.424,8a9,T2094161,8,9
10:18:11.734,0a1,K8869502,0,1
10:18:23.766,1a12,X1531117,12,1
10:18:26.289,0a24,S1082436,0,24
10:18:38.697,0a10,H4421781,0,10
10:18:54.831,13a14,J8470845,14,13
10:18:56.592,0a6,K6447688,0,6
10:18:56.639,0a1,L4408509,1,0
10:18:58.776,0a20,V4555419,0,20
10:18:58.901,10a11,V3210922,11,10
10:19:00.787,10a11,H4421781,10,11
10:19:00.891,0a8,L4408509,0,8
10:19:01.083,24a25,Q6707467,25,24
10:19:10.71,0a21,E2510068,0,21
10:19:13.4,1a12,K8869502,1,12
10:19:18.981,0a1,V8865356,0,1
10:19:19.046,0a15,E5786783,15,0
10:19:25.644,1a2,C1473502,1,2
10:19:29.347,0a21,E5786783,0,21
10:19:30.265,0a9,T2094161,9,0
10:19:33.465,7a8,L4408509,8,7
10:19:40.471,0a4,T2094161,0,4
10:19:43.568,0a17,K6798975,17,0
10:19:44.55,2a3,C1473502,2,3
10:20:02.338,19a20,Q6162954,19,20
10:20:03.279,0a5,O7347885,0,5
10:20:06.682,17a18,P6886212,18,17
10:20:11.918,5a6,K6447688,6,5
10:20:20.318,0a10,M8812377,0,10
10:20:22.651,3a4,T2094161,4,3
10:20:26.105,0a10,K6798975,0,10
10:20:27.385,9a10,O2590715,9,10
10:20:29.795,20a21,E2510068,21,20
10:20:30.01,16a17,B7166026,16,17
10:20:35.79,10a11,H4421781,11,10
10:20:36.237,10a11,U5049739,10,11
10:20:49.662,6a7,L4408509,7,6
10:20:52.273,1a2,X1531117,1,2
10:20:58.92,4a5,O7347885,5,4
10:21:02.66,0a17,B7166026,17,0
10:21:04.726,24a25,Q6707467,24,25
10:21:10.04,10a11,U5049739,11,10
10:21:18.862,0a2,X1531117,2,0
10:21:21.659,3a4,O7347885,4,3
10:21:29.595,3a4,C1473502,3,4
10:21:36.478,0a10,V3210922,10,0
10:21:38.401,4a5,C1473502,4,5
10:21:44.131,0a6,I7623255,0,6
10:21:50.074,20a21,Q6162954,20,21
10:22:01.394,19a20,V4555419,20,19
10:22:04.161,20a21,L4062602,20,21
10:22:16.268,9a10,M8812377,10,9
10:22:25.507,0a20,O5616466,0,20
10:22:34.015,1a12,K8869502,12,1
10:22:39.58,0a5,V3210922,0,5
10:22:42.405,0a9,M8812377,9,0
10:22:45.12,0a20,E2510068,20,0
10:23:18.208,0a5,B7166026,0,5
10:23:19.043,0a18,X1531117,0,18
10:23:19.402,10a11,U5049739,10,11
10:23:26.824,21a22,L4062602,21,22
10:23:39.537,0a20,M4484483,0,20
10:23:43.303,0a3,T2094161,3,0
10:23:45.872,0a6,I7623255,6,0
10:24:04.614,6a7,S6498468,7,6
10:24:09.117,0a22,M8812377,0,22
10:24:11.952,5a6,K6447688,5,6
10:24:13.162,0a3,O7347885,3,0
10:24:13.935,0a1,O7347885,0,1
10:24:16.804,0a19,V4555419,19,0
10:24:23.615,0a10,H4421781,10,0
10:24:23.95,22a23,M8812377,22,23
10:24:27.295,0a1,V8865356,1,0
10:24:28.414,20a21,Q6162954,21,20
10:24:28.479,0a1,N7271002,1,0
10:24:40.62,0a6,L4408509,6,0
10:24:40.808,0a1,H4421781,0,1
10:24:41.501,0a9,V8865356,0,9
10:24:42.624,0a11,U5049739,11,0
10:24:43.93,0a1,U5049739,0,1
10:24:47.854,10a11,O2590715,10,11
10:24:52.069,0a5,N7271002,0,5
10:24:55.946,10a11,O2590715,11,10
10:24:56.071,0a1,K8869502,1,0
10:24:58.595,1a2,H4421781,1,2
10:25:01.132,0a16,V4555419,0,16
10:25:03.301,0a23,W7940835,0,23
10:25:04.277,5a6,B7166026,5,6
10:25:08.712,0a13,K8869502,0,13
10:25:10.984,0a9,Z7033292,0,9
10:25:14.974,19a20,Q6162954,20,19
10:25:15.036,0a7,I7623255,0,7
10:25:16.9,0a16,V4555419,16,0
10:25:24.514,8a9,Z7033292,9,8
10:25:37.261,0a16,T2094161,0,16
10:25:43.552,13a25,K8869502,13,25
10:25:55.764,0a1,O7347885,1,0
10:26:05.721,5a6,V3210922,5,6
10:26:16.295,0a2,V4555419,0,2
10:26:21.125,5a6,K6447688,6,5
10:26:21.76,4a5,C1473502,5,4
10:26:30.177,0a10,O2590715,10,0
10:26:35.111,24a25,K8869502,25,24
10:26:39.831,0a12,O2590715,0,12
10:26:39.892,0a23,E2510068,0,23
10:26:40.519,1a2,H4421781,2,1
10:26:50.073,19a20,Q6162954,19,20
10:27:02.358,0a6,L4408509,0,6
10:27:12.222,0a7,I7623255,7,0
10:27:22.23,0a23,W7940835,23,0
10:27:39.7,22a23,L4062602,22,23
10:27:40.562,2a3,V4555419,2,3
10:27:43.584,3a4,V4555419,3,4
10:27:44.033,19a20,M4484483,20,19
10:27:45.077,0a5,K6447688,5,0
10:27:47.334,0a8,Z7033292,8,0
10:27:54.383,0a8,B5338831,0,8
10:28:17.772,0a23,L4062602,23,0
10:28:21.473,1a12,H4421781,1,12
10:28:24.712,0a8,K6447688,0,8
10:28:25.592,0a20,Q6162954,20,0
10:28:30.183,0a23,M8812377,23,0
10:28:33.331,0a4,M8812377,0,4
10:28:34.853,0a12,H4421781,12,0
10:28:37.602,7a8,K6447688,8,7
10:28:43.193,24a25,Q6707467,25,24
10:28:56.38,0a3,O7347885,0,3
10:29:00.784,24a25,K8869502,24,25
10:29:01.548,3a4,V4555419,4,3
10:29:01.814,0a4,M8812377,4,0
10:29:08.387,0a11,H4421781,0,11
10:29:09.149,0a12,L4062602,0,12
10:29:09.291,0a11,Z7033292,0,11
10:29:21.93,0a6,V3210922,6,0
10:29:22.161,0a15,Q6162954,0,15
10:29:24.588,0a2,V3210922,0,2
10:29:28.669,8a9,B5338831,8,9
10:29:30.746,0a2,V3210922,2,0
10:29:40.122,20a21,E5786783,21,20
10:29:41.227,0a24,V3210922,0,24
10:29:43.359,19a20,M4484483,19,20
10:29:45.729,15a16,Q6162954,15,16
10:29:57.348,0a3,V4555419,3,0
10:30:03.651,6a7,K6447688,7,6
10:30:13.688,0a6,L4408509,6,0
10:30:24.983,20a21,E5786783,20,21
10:30:25.488,23a24,V3210922,24,23
10:30:26.394,8a9,B5338831,9,8
10:30:26.422,0a18,V4555419,0,18
10:30:30.192,0a25,L4408509,0,25
10:30:36.484,24a25,S1082436,24,25
10:30:41.674,24a25,L4408509,25,24
10:30:46.914,0a23,V3210922,23,0
10:30:47.147,6a7,K6447688,6,7
10:31:02.182,5a6,N7271002,5,6
10:31:07.647,9a10,K6798975,10,9
10:31:08.258,0a23,I7623255,0,23
10:31:10.942,0a16,D4707477,0,16
10:31:12.435,0a6,B7166026,6,0
10:31:17.205,6a7,K6447688,7,6
10:31:18.792,0a2,Y7307039,0,2
10:31:23.265,0a25,K8869502,25,0
10:31:27.915,0a8,W7940835,0,8
10:31:55.595,16a17,Q6162954,16,17
10:32:16.856,13a25,S1082436,25,13
10:32:18.176,11a12,H4421781,11,12
10:32:18.386,0a13,V3210922,0,13
10:32:32.527,1a12,O2590715,12,1
10:32:32.756,0a18,V4555419,18,0
10:32:39.389,0a2,M8812377,0,2
10:32:49.047,17aX,P6886212,17,18
10:33:03.699,2a3,O7347885,3,2
10:33:04.456,1a2,M8812377,2,1
10:33:08.02,6a7,N7271002,6,7
10:33:19.007,1a2,U5049739,1,2
10:33:23.163,23a24,Q6707467,24,23
10:33:23.242,7a8,N7271002,7,8
10:33:27.705,0a4,K8869502,0,4
10:33:33.05,8a9,V8865356,9,8
10:33:40.105,1a2,Y7307039,2,1
10:33:42.984,3a4,K8869502,4,3
10:33:52.665,5a6,K6447688,6,5
10:33:52.807,0a2,U5049739,2,0
10:33:55.518,0a24,B7166026,0,24
10:33:55.855,0a12,L4062602,12,0
10:33:55.975,22a23,Q6707467,23,22
10:33:59.992,23a24,E2510068,23,24
10:34:01.171,0a3,K8869502,3,0
10:34:06.132,24a25,L4408509,24,25
10:34:08.023,8a9,V8865356,8,9
10:34:15.092,0a4,C1473502,4,0
10:34:18.824,0a1,O2590715,1,0
10:34:20.061,0a7,K8869502,0,7
10:34:21.365,17a18,Q6162954,17,18
10:34:23.77,0a19,U5049739,0,19
10:34:27.076,0a2,O7347885,2,0
10:34:27.239,18a19,Q6162954,18,19
10:34:28.682,15a16,T2094161,16,15
10:34:35.87,23a24,E2510068,24,23
10:34:40.404,21a22,E5786783,21,22
10:34:47.952,4a5,K6447688,5,4
10:34:50.817,15a16,D4707477,16,15
10:34:58.801,22a23,E5786783,22,23
10:35:10.663,17a18,X1531117,18,17
10:35:18.133,0a13,V3210922,13,0
10:35:18.439,22a23,Q6707467,22,23
10:35:23.504,8a9,B5338831,8,9
10:35:43.826,24a25,B7166026,24,25
10:35:48.639,0a11,O2590715,0,11
10:35:49.518,7a8,N7271002,8,7
10:36:00.998,7a8,K8869502,7,8
10:36:03.455,0a12,H4421781,12,0
10:36:08.73,0a20,O7347885,0,20
10:36:12.092,0a1,Y7307039,1,0
10:36:18.609,0a11,O2590715,11,0
10:36:30.907,0a6,C1473502,0,6
10:36:31.52,0a20,O7347885,20,0
10:36:42.758,8a9,W7940835,8,9
10:36:43.105,0a15,O2590715,0,15
10:36:44.267,18a19,Q6162954,19,18
10:36:48.887,3a4,K6447688,4,3
10:36:54.591,1a12,M8812377,1,12
10:37:00.391,15a16,D4707477,15,16
10:37:03.294,0a11,C5212139,0,11
10:37:20.044,11a12,M8812377,12,11
10:37:21.928,0a11,M8812377,11,0
10:37:23.188,0a10,M8812377,0,10
10:37:26.789,5a6,C1473502,6,5
10:37:32.82,19a20,U5049739,19,20
10:37:50.613,0a3,K6447688,3,0
10:37:55.243,0a10,O7347885,0,10
10:38:04.234,10a11,M8812377,10,11
10:38:10.33,0a22,Y7307039,0,22
10:38:13.054,9a10,B5338831,9,10
10:38:13.624,18a19,Q6162954,18,19
10:38:13.655,18a19,P6886212,18,19
10:38:15.262,19a20,M4484483,20,19
10:38:16.345,0a10,O7347885,10,0
10:38:18.748,22a23,Y7307039,22,23
10:38:21.927,15a16,O2590715,15,16
10:38:25.386,14a15,T2094161,15,14
10:38:27.978,0a19,Q6162954,19,0
10:38:46.674,0a25,L4408509,25,0
10:38:51.982,5a6,C1473502,5,6
10:38:53.574,0a25,B7166026,25,0
10:38:57.465,11a12,Z7033292,11,12
10:39:10.058,15a16,D4707477,16,15
10:39:18.256,0a8,K8869502,8,0
10:39:18.679,0a11,V3210922,0,11
10:39:21.078,15a16,D4707477,15,16
10:39:22.104,20a21,U5049739,20,21
10:39:25.578,21a22,U5049739,21,22
10:39:30.409,0a8,V4555419,0,8
10:39:46.145,8a9,V4555419,8,9
10:39:48.323,8a9,V4555419,9,8
10:39:51.235,9a10,K6798975,9,10
10:39:53.672,9a10,W7940835,9,10
10:39:55.929,13a25,S1082436,13,25
10:40:01.223,0a23,Y7307039,23,0
10:40:03.565,0a8,V4555419,8,0
10:40:08.281,0a9,V8865356,9,0
10:40:10.655,0a22,U5049739,22,0
10:40:19.225,0a25,L4408509,0,25
10:40:29.281,5a6,C1473502,6,5
10:40:39.236,0a6,V4555419,0,6
10:40:41.044,0a2,Q6162954,0,2
10:40:49.74,18a19,M4484483,19,18
10:40:50.065,19a20,P6886212,19,20
10:40:55.238,0a13,J8470845,13,0
10:41:09.601,20a21,O5616466,20,21
10:41:32.97,22a23,I7623255,23,22
10:41:35.322,18a19,M4484483,18,19
10:41:40.857,0a10,B5338831,10,0
10:41:42.463,0aE,H4421781,0,E
10:41:43.05,0a22,N5025662,0,22
10:41:46.136,0a17,K6447688,0,17
10:41:49.815,0a18,L4062602,0,18
10:41:50.721,0a22,O7347885,0,22
10:41:51.251,0a2,K8869502,0,2
10:42:00.699,9a10,W7940835,10,9
10:42:06.661,23a24,Q6707467,23,24
10:42:10.604,0a22,I7623255,22,0
10:42:11.701,14a15,T2094161,14,15
10:42:12.64,0a3,U5049739,0,3
10:42:17.846,0a9,J8470845,0,9
10:42:19.119,0a24,P6634307,0,24
10:42:22.003,0a18,I7623255,0,18
10:42:22.671,1a12,Z7033292,12,1
10:42:26.023,15a16,T2094161,15,16
10:42:26.826,23a24,E5786783,23,24
10:42:27.213,1a2,K8869502,2,1
10:42:27.769,23a24,E5786783,24,23
10:42:30.679,0a22,Y7307039,0,22
10:42:51.833,0a17,B5631344,17,0
10:43:01.142,0a24,Q6707467,24,0
10:43:07.087,0a11,V3210922,11,0
10:43:37.16,0a11,C5212139,11,0
10:43:37.177,0a1,K8869502,1,0
10:43:39.603,0a17,K6447688,17,0
10:43:39.774,0a3,U5049739,3,0
10:43:45.994,0a22,O7347885,22,0
10:43:56.394,0a9,K6447688,0,9
10:43:57.038,0a22,V3210922,0,22
10:44:13.347,6a7,V4555419,6,7
10:44:33.513,18a19,L4062602,18,19
10:44:37.23,0a9,K6447688,9,0
10:44:49.686,0a25,S1082436,25,0
10:44:58.222,0a3,V8865356,0,3
10:45:01.734,0a9,K6447688,0,9
10:45:14.079,17a18,X1531117,17,18
10:45:14.297,0a11,B5631344,0,11
10:45:16.736,16a17,D4707477,16,17
10:45:18.775,0a22,Y7307039,22,0
10:45:26.878,1a2,Q6162954,2,1
10:45:28.413,6a7,N7271002,7,6
10:45:32.167,0a24,P6634307,24,0
10:45:38.72,0a15,Q6707467,0,15
10:45:40.771,6a7,V4555419,7,6
10:45:47.504,0a9,J8470845,9,0
10:45:51.702,0a22,V3210922,22,0
10:45:55.217,0a6,S6498468,6,0
10:46:05.525,19a20,M4484483,19,20
10:46:07.248,0a5,O7347885,0,5
10:46:08.266,8a9,K6447688,9,8
10:46:08.366,0a1,Z7033292,1,0
10:46:15.166,0a15,Q6707467,15,0
10:46:16.112,0a19,K8869502,0,19
10:46:32.773,24a25,L4408509,25,24
10:46:33.514,0a17,C5212139,0,17
10:46:33.898,19a20,M4484483,20,19
10:46:49.975,5a6,O7347885,5,6
10:47:00.02,0a10,U5049739,0,10
10:47:23.02,0a19,Y7307039,0,19
10:47:30.532,0a24,B5338831,0,24
10:47:33.591,0a3,V8865356,3,0
10:47:38.705,0a10,B7166026,0,10
10:47:57.148,0a8,K6447688,8,0
10:47:57.438,0a25,K6447688,0,25
10:47:58.577,0a19,L4062602,19,0
10:47:59.928,0a25,K6447688,25,0
10:48:08.796,5a6,O7347885,6,5
10:48:14.36,9a10,B7166026,10,9
10:48:20.282,21a22,N5025662,22,21
10:48:44.895,0a10,K6798975,10,0
10:48:52.618,1a12,Q6162954,1,12
10:48:54.003,0a19,K8869502,19,0
10:48:55.114,15a16,O2590715,16,15
10:48:56.185,0a14,K6447688,0,14
10:49:03.881,16a17,D4707477,17,16
10:49:11.617,14a15,K6447688,14,15
10:49:21.962,4a5,C1473502,5,4
10:49:30.345,18a19,I7623255,18,19
10:49:33.368,0a24,S1082436,0,24
10:49:34.486,0a9,B7166026,9,0
10:49:58.38,0a9,Z7033292,0,9
10:50:01.709,23a24,S1082436,24,23
10:50:09.289,1a12,Q6162954,12,1
10:50:10.992,15a16,K6447688,15,16
